0.417,5.994
0.412,3.527
0.407,5.007
0.402,5.007
0.398,5.007
0.393,5.007
0.388,5.007
0.383,5.007
0.378,4.514
0.374,4.514
0.369,4.514
0.359,5.501
0.354,4.514
0.35,5.501
0.345,5.501
0.34,3.527
0.335,4.514
0.33,4.02
0.326,4.514
0.321,4.02
0.316,4.514
0.311,4.514
0.306,4.02
0.302,5.007
0.297,5.007
0.292,4.02
0.287,4.02
0.282,4.02
0.277,5.007
0.273,4.514
0.268,3.527
0.263,4.02
0.258,4.02
0.253,3.527
0.249,4.02
0.244,4.02
0.239,4.02
0.234,4.02
0.229,5.007
0.225,4.514
0.22,3.033
0.215,3.527
0.21,3.527
0.205,3.527
0.201,3.527
0.196,3.527
0.191,4.02
0.186,3.527
0.181,3.527
0.177,4.514
0.172,4.514
0.167,2.046
0.162,3.033
0.157,3.033
0.153,3.033
0.148,3.033
0.143,3.527
0.138,4.514
0.133,4.02
0.129,2.54
0.124,3.033
0.119,3.033
0.114,3.033
0.109,2.54
0.105,2.54
0.1,3.033
0.095,3.033
0.09,2.54
0.085,3.527
0.08,2.54
0.076,2.54
0.071,3.527
0.066,2.046
0.061,3.033
0.056,2.54
0.052,2.046
0.047,2.046
0.042,2.046
0.037,2.046
0.032,2.046
0.028,2.54
0.023,2.046
0.018,1.553
0.013,1.059
0.008,1.553
0.004,1.553
-0.001,1.059
-0.006,1.553
-0.011,1.059
-0.016,1.553
-0.02,1.059
-0.025,1.059
-0.03,1.059
-0.035,1.059
-0.04,0.072
-0.044,1.059
-0.049,0.566
-0.054,0.072
-0.059,0.072
-0.064,-0.421
-0.068,0.072
-0.073,0.072
-0.078,0.566
-0.083,-0.421
-0.088,-0.421
-0.092,-1.408
-0.097,-1.902
-0.102,-1.902
-0.107,-1.902
-0.112,-1.902
-0.116,-2.395
-0.121,-1.902
-0.126,-3.382
-0.131,-2.889
-0.136,-4.863
-0.141,-8.317
-0.145,-7.824
-0.15,-8.811
-0.155,-8.811
-0.16,-10.784
-0.165,-11.771
-0.169,-12.759
-0.174,-14.239
-0.179,-14.733
-0.184,-16.707
-0.189,-18.187
-0.193,-21.642
-0.198,-23.122
-0.203,-24.603
-0.208,-26.083
-0.213,-27.07
-0.217,-28.551
-0.222,-29.538
-0.227,-31.018
-0.232,-32.992
-0.237,-33.979
-0.241,-37.434
-0.246,-39.408
-0.256,-42.368
-0.261,-43.355
-0.265,-44.343
-0.27,-45.33
-0.275,-46.317
-0.28,-47.304
-0.285,-48.291
-0.289,-48.784
-0.294,-52.732
-0.299,-53.719
-0.304,-54.213
-0.309,-54.213
-0.313,-54.213
-0.318,-53.719
-0.323,-53.719
-0.328,-53.226
-0.333,-52.732
-0.338,-52.239
-0.342,-51.745
-0.347,-53.719
-0.357,-52.239
-0.362,-51.252
-0.366,-49.771
-0.371,-48.784
-0.376,-47.797
-0.381,-46.81
-0.386,-44.836
-0.39,-44.836
-0.395,-45.33
-0.4,-44.343
-0.405,-42.368
-0.41,-41.381
-0.414,-41.381
-0.419,-39.901
-0.429,-37.927
-0.434,-36.94
-0.438,-35.953
-0.443,-35.46
-0.448,-35.953
-0.453,-35.953
-0.458,-35.46
-0.462,-33.486
-0.467,-32.992
-0.472,-32.005
-0.477,-30.525
-0.482,-31.018
-0.486,-30.031
-0.491,-29.538
-0.496,-29.044
-0.501,-30.031
-0.506,-29.044
-0.51,-28.551
-0.515,-28.057
-0.525,-26.577
-0.53,-26.083
-0.535,-24.603
-0.539,-25.096
-0.544,-25.096
-0.549,-25.59
-0.554,-25.096
-0.559,-25.096
-0.563,-24.109
-0.568,-24.109
-0.573,-22.629
-0.578,-23.122
-0.583,-22.629
-0.587,-21.642
-0.592,-21.148
-0.597,-21.642
-0.602,-22.629
-0.611,-21.642
-0.616,-21.148
-0.621,-20.655
-0.626,-21.148
-0.631,-20.655
-0.635,-20.655
-0.64,-21.148
-0.645,-20.161
-0.65,-20.161
-0.655,-22.135
-0.659,-21.642
-0.664,-21.148
-0.669,-21.148
-0.674,-21.642
-0.679,-21.148
-0.683,-21.642
-0.688,-22.135
-0.693,-21.148
-0.698,-22.135
-0.703,-26.083
-0.707,-25.096
-0.717,-24.109
-0.722,-25.096
-0.727,-24.603
-0.731,-24.603
-0.736,-25.096
-0.741,-26.083
-0.746,-26.577
-0.751,-25.096
-0.756,-30.525
-0.76,-29.044
-0.765,-28.057
-0.77,-28.551
-0.775,-29.044
-0.78,-29.044
-0.784,-29.044
-0.789,-29.538
-0.794,-28.057
-0.799,-29.044
-0.804,-28.551
-0.808,-32.499
-0.813,-29.538
-0.818,-25.59
-0.823,-25.59
-0.828,-24.603
-0.832,-22.135
-0.837,-20.161
-0.842,-19.174
-0.847,-19.174
-0.852,-18.187
-0.847,-20.161
-0.842,-9.798
-0.837,-7.824
-0.832,-8.317
-0.828,-6.343
-0.823,-5.356
-0.818,-3.876
-0.813,-4.863
-0.808,-3.876
-0.804,-3.382
-0.799,-2.889
-0.794,1.553
-0.789,0.072
-0.784,-0.421
-0.78,-0.421
-0.775,0.072
-0.77,0.566
-0.765,1.553
-0.76,2.046
-0.756,2.046
-0.751,2.54
-0.746,2.54
-0.741,7.968
-0.736,5.501
-0.731,5.007
-0.727,4.02
-0.722,4.02
-0.717,2.54
-0.712,3.527
-0.707,3.527
-0.703,3.527
-0.698,3.527
-0.693,3.033
-0.688,6.488
-0.683,4.02
-0.679,3.033
-0.674,2.046
-0.669,2.046
-0.664,1.553
-0.659,1.059
-0.655,1.059
-0.65,1.059
-0.645,1.553
-0.64,3.033
-0.635,2.046
-0.631,0.566
-0.626,1.059
-0.621,-0.421
-0.616,1.553
-0.611,1.059
-0.607,0.072
-0.602,0.072
-0.597,-0.421
-0.592,0.072
-0.587,0.566
-0.583,-0.421
-0.578,-1.408
-0.573,-1.902
-0.568,-2.395
-0.563,-2.395
-0.559,-2.395
-0.554,-2.889
-0.549,-2.889
-0.544,-2.889
-0.539,-3.382
-0.535,-2.889
-0.53,-2.889
-0.525,-2.889
-0.52,-2.889
-0.515,-2.889
-0.51,-2.889
-0.506,-2.395
-0.501,-1.902
-0.496,-2.889
-0.491,-2.889
-0.486,-2.395
-0.477,-2.395
-0.472,-2.889
-0.467,-1.408
-0.462,-2.395
-0.458,-2.395
-0.453,-2.395
-0.448,-2.395
-0.443,-1.902
-0.434,-1.902
-0.429,-0.915
-0.424,-1.902
-0.419,-1.408
-0.414,-1.902
-0.41,-1.902
-0.405,-1.902
-0.4,-1.902
-0.395,-1.902
-0.39,-1.408
-0.386,-1.408
-0.381,-0.421
-0.376,-0.915
-0.371,-0.915
-0.366,-0.915
-0.362,-0.421
-0.357,0.072
-0.352,0.072
-0.347,0.072
-0.342,1.059
-0.338,0.566
-0.333,1.553
-0.328,1.553
-0.323,1.553
-0.318,1.553
-0.313,2.046
-0.309,2.046
-0.304,2.046
-0.299,2.54
-0.294,3.033
-0.289,3.033
-0.285,3.033
-0.28,4.514
-0.275,5.501
-0.27,5.007
-0.265,4.514
-0.261,3.527
-0.256,4.514
-0.251,4.02
-0.246,4.514
-0.241,4.514
-0.237,4.514
-0.232,5.007
-0.227,5.994
-0.222,5.994
-0.217,5.501
-0.213,4.02
-0.208,5.501
-0.203,5.501
-0.198,5.007
-0.193,6.488
-0.189,5.501
-0.184,5.501
-0.179,6.981
-0.174,6.981
-0.169,6.488
-0.165,6.488
-0.16,6.981
-0.155,6.488
-0.15,6.981
-0.145,6.981
-0.141,7.968
-0.136,7.968
-0.131,7.968
-0.126,9.942
-0.121,9.942
-0.116,9.942
-0.112,10.436
-0.107,10.436
-0.102,10.436
-0.097,10.436
-0.092,10.929
-0.088,11.423
-0.083,11.916
-0.078,11.916
-0.073,14.384
-0.068,14.384
-0.064,13.89
-0.059,14.384
-0.049,15.371
-0.044,14.877
-0.04,15.371
-0.03,15.864
-0.025,18.332
-0.02,17.838
-0.016,18.332
-0.011,17.345
-0.006,17.838
-0.001,17.838
0.004,17.838
0.008,18.332
0.013,18.332
0.018,18.332
0.023,18.825
0.028,20.799
0.032,20.799
0.037,20.306
0.042,20.306
0.047,20.799
0.052,19.319
0.061,19.812
0.066,19.812
0.071,20.306
0.076,19.812
0.08,22.28
0.085,21.786
0.09,21.786
0.095,21.293
0.1,21.293
0.105,21.293
0.109,22.28
0.114,20.799
0.119,20.799
0.124,21.293
0.129,22.773
0.133,22.773
0.138,22.28
0.143,18.332
0.148,21.786
0.153,21.786
0.157,21.786
0.162,21.293
0.167,21.293
0.172,19.812
0.177,21.293
0.181,22.773
0.186,22.773
0.191,22.28
0.196,21.786
0.201,21.786
0.205,21.786
0.21,21.786
0.215,21.293
0.22,20.306
0.225,21.293
0.229,20.799
0.234,22.28
0.239,22.28
0.244,22.28
0.249,22.773
0.253,21.786
0.258,21.293
0.263,21.293
0.268,21.293
0.273,21.786
0.277,20.799
0.287,21.786
0.292,21.786
0.297,21.293
0.306,21.786
0.311,20.799
0.316,20.799
0.321,20.799
0.326,20.306
0.33,20.306
0.335,21.786
0.34,21.293
0.345,21.293
0.35,22.28
0.354,21.293
0.359,20.799
0.364,20.799
0.369,20.799
0.378,21.293
0.383,20.306
0.388,21.786
0.393,21.293
0.398,21.293
0.402,20.799
0.407,20.799
0.412,20.306
0.417,20.799
0.422,20.306
0.426,20.306
0.431,20.306
0.436,21.293
0.441,21.293
0.446,20.799
0.45,20.799
0.455,21.293
0.46,20.306
0.465,20.306
0.47,20.306
0.474,20.306
0.479,19.812
0.484,19.812
0.489,20.799
0.494,21.293
0.498,20.799
0.503,20.799
0.508,20.306
0.513,20.306
0.518,20.306
0.523,20.306
0.527,19.812
0.532,20.306
0.537,19.812
0.542,20.799
0.547,20.799
0.551,20.799
0.556,20.799
0.561,20.306
0.566,20.306
0.571,21.293
0.575,20.306
0.58,21.293
0.585,20.799
0.59,21.293
0.595,21.786
0.599,21.786
0.604,21.786
0.609,21.786
0.614,22.28
0.619,21.786
0.623,22.773
0.628,22.28
0.633,22.773
0.638,22.773
0.643,24.254
0.647,24.747
0.652,24.747
0.657,25.241
0.662,25.734
0.667,26.228
0.671,26.721
0.676,27.215
0.681,26.228
0.686,28.202
0.691,28.695
0.695,31.656
0.7,33.137
0.705,35.111
0.71,35.111
0.715,37.085
0.72,38.072
0.724,40.046
0.729,42.02
0.734,45.475
0.739,47.449
0.744,55.838
0.748,62.747
0.744,69.656
0.734,58.305
0.729,47.449
0.724,40.046
0.72,35.111
0.715,31.163
0.71,27.215
0.705,24.254
0.7,21.786
0.695,19.812
0.691,18.332
0.686,16.851
0.681,14.384
0.676,13.397
0.671,10.929
0.667,11.423
0.662,10.929
0.657,10.436
0.652,9.942
0.647,9.449
0.643,8.955
0.638,8.955
0.633,8.462
0.628,7.968
0.623,7.475
0.619,7.475
0.614,7.475
0.609,7.475
0.604,6.981
0.599,6.981
0.595,6.981
0.59,6.488
0.585,6.488
0.575,5.994
0.571,6.981
0.566,5.994
0.561,5.994
0.556,5.994
0.551,5.994
0.547,6.488
0.542,5.994
0.537,4.02
0.532,5.994
0.527,5.501
0.523,5.501
0.518,5.501
0.513,5.501
0.508,5.501
0.503,6.488
0.498,5.501
0.494,5.501
0.489,5.501
0.484,5.501
0.479,5.501
0.474,5.007
0.47,5.501
0.465,5.501
0.46,5.501
0.455,6.981
0.45,5.501
0.446,5.007
0.441,5.501
0.436,5.007
0.431,5.501
0.426,5.501
0.422,5.007
0.417,5.007
0.412,5.007
0.407,5.007
0.402,5.007
0.398,5.007
0.393,5.007
0.388,5.007
0.383,5.007
0.378,5.007
0.374,4.02
0.364,5.007
0.359,5.994
0.354,5.007
0.35,4.514
0.34,4.514
0.335,5.501
0.33,4.514
0.326,4.514
0.321,4.02
0.316,4.514
0.311,4.514
0.306,3.527
0.302,4.514
0.297,4.514
0.292,4.02
0.287,4.514
0.282,4.02
0.277,4.02
0.273,4.514
0.268,4.02
0.263,4.02
0.258,4.02
0.253,4.02
0.249,4.02
0.244,5.007
0.239,4.02
0.234,4.02
0.229,4.02
0.225,4.02
0.22,3.527
0.215,3.527
0.21,3.527
0.205,3.527
0.201,4.02
0.196,3.527
0.191,3.527
0.181,3.527
0.177,3.527
0.172,3.527
0.167,3.033
0.162,3.527
0.157,3.033
0.153,3.527
0.148,3.527
0.143,3.033
0.138,3.033
0.133,0.566
0.129,3.033
0.124,3.033
0.119,3.033
0.114,2.54
0.109,2.54
0.105,3.033
0.1,2.54
0.095,2.54
0.09,2.54
0.085,2.54
0.08,3.527
0.076,2.54
0.071,2.54
0.066,2.046
0.061,2.046
0.056,2.046
0.052,1.553
0.047,0.566
0.042,2.046
0.037,2.046
0.032,2.046
0.028,2.046
0.023,2.046
0.018,2.046
0.013,1.059
0.008,1.059
0.004,1.059
-0.001,1.553
-0.006,0.566
-0.011,1.553
-0.016,1.059
-0.02,1.059
-0.025,1.059
-0.03,2.046
-0.04,0.072
-0.044,0.072
-0.049,0.072
-0.054,0.072
-0.059,0.072
-0.064,0.072
-0.068,-0.421
-0.073,-0.421
-0.078,-0.421
-0.083,-0.421
-0.088,-1.408
-0.092,-1.408
-0.097,-0.915
-0.102,-1.902
-0.107,-2.395
-0.116,-3.382
-0.121,-2.889
-0.126,-3.876
-0.131,-4.369
-0.136,-4.863
-0.141,-7.33
-0.145,-8.317
-0.15,-9.304
-0.155,-10.291
-0.16,-11.278
-0.165,-12.759
-0.169,-13.746
-0.174,-14.239
-0.179,-15.226
-0.184,-17.694
-0.189,-19.174
-0.193,-22.629
-0.198,-23.616
-0.208,-26.577
-0.213,-27.564
-0.217,-29.044
-0.222,-30.031
-0.227,-30.525
-0.232,-32.499
-0.237,-34.473
-0.241,-37.434
-0.246,-39.408
-0.251,-40.395
-0.256,-41.875
-0.261,-42.862
-0.265,-43.849
-0.27,-44.343
-0.275,-45.33
-0.28,-45.823
-0.285,-46.81
-0.289,-47.304
-0.294,-50.758
-0.299,-51.252
-0.304,-51.252
-0.309,-51.252
-0.313,-51.252
-0.318,-50.758
-0.323,-49.278
-0.328,-48.784
-0.333,-48.784
-0.338,-48.291
-0.342,-46.317
-0.347,-48.784
-0.352,-48.291
-0.357,-47.304
-0.362,-45.823
-0.366,-44.836
-0.371,-43.355
-0.381,-40.888
-0.386,-39.901
-0.39,-39.408
-0.395,-39.901
-0.4,-38.914
-0.405,-37.927
-0.41,-35.953
-0.414,-35.46
-0.419,-34.473
-0.424,-33.486
-0.429,-32.992
-0.434,-31.018
-0.438,-32.005
-0.448,-31.512
-0.453,-30.525
-0.458,-30.031
-0.462,-29.044
-0.472,-27.564
-0.477,-26.577
-0.482,-26.577
-0.486,-26.083
-0.491,-25.096
-0.496,-24.603
-0.501,-25.096
-0.506,-24.603
-0.51,-24.603
-0.515,-23.616
-0.52,-23.122
-0.525,-22.629
-0.53,-22.629
-0.535,-21.642
-0.539,-21.148
-0.544,-21.148
-0.549,-21.642
-0.554,-21.148
-0.559,-20.655
-0.563,-20.161
-0.568,-19.668
-0.573,-19.668
-0.578,-19.174
-0.583,-18.681
-0.587,-18.681
-0.592,-18.187
-0.597,-19.174
-0.602,-18.681
-0.607,-18.187
-0.611,-19.174
-0.616,-17.694
-0.621,-17.2
-0.626,-17.2
-0.631,-17.2
-0.635,-17.2
-0.64,-16.707
-0.645,-16.707
-0.65,-16.707
-0.655,-19.174
-0.659,-18.187
-0.664,-18.187
-0.669,-17.694
-0.674,-18.187
-0.679,-18.187
-0.683,-18.187
-0.688,-18.681
-0.693,-18.187
-0.698,-19.174
-0.703,-23.122
-0.707,-22.135
-0.712,-22.135
-0.717,-23.122
-0.722,-21.642
-0.727,-21.148
-0.731,-21.642
-0.741,-21.642
-0.746,-21.642
-0.751,-22.135
-0.756,-28.057
-0.76,-26.577
-0.765,-26.083
-0.77,-26.577
-0.775,-26.083
-0.78,-26.577
-0.784,-27.564
-0.789,-27.564
-0.794,-27.564
-0.804,-26.577
-0.808,-30.525
-0.813,-27.564
-0.818,-25.096
-0.823,-27.564
-0.828,-21.148
-0.832,-21.148
-0.837,-19.668
-0.842,-17.2
-0.847,-16.707
-0.852,-16.213
-0.847,-18.187
-0.842,-6.837
-0.837,-4.863
-0.832,-4.863
-0.828,-4.369
-0.823,-3.382
-0.818,-2.889
-0.813,-2.889
-0.808,-2.395
-0.799,-1.902
-0.794,1.059
-0.789,1.553
-0.784,2.046
-0.78,1.059
-0.775,1.553
-0.77,2.046
-0.765,2.046
-0.756,4.02
-0.751,4.02
-0.746,5.994
-0.741,8.955
-0.731,5.501
-0.727,5.501
-0.722,5.007
-0.717,5.007
-0.707,4.514
-0.703,4.514
-0.698,3.033
-0.693,4.02
-0.688,7.968
-0.683,1.059
-0.679,3.527
-0.674,3.527
-0.669,3.033
-0.664,2.046
-0.659,2.046
-0.655,2.046
-0.65,2.046
-0.645,1.059
-0.64,4.02
-0.635,2.54
-0.631,2.046
-0.626,1.553
-0.621,1.553
-0.616,1.553
-0.611,1.059
-0.607,1.059
-0.602,0.566
-0.597,0.566
-0.592,0.072
-0.587,1.553
-0.583,0.566
-0.578,-0.421
-0.573,-0.915
-0.568,-2.889
-0.563,-1.408
-0.559,-1.902
-0.554,-0.915
-0.549,-2.395
-0.544,-2.395
-0.539,-2.395
-0.535,-1.408
-0.53,-1.902
-0.525,-1.902
-0.52,-2.395
-0.515,-2.889
-0.51,-1.902
-0.506,-2.395
-0.501,-1.902
-0.496,-1.902
-0.491,-1.902
-0.486,-1.902
-0.482,-0.915
-0.477,-1.902
-0.472,-2.395
-0.467,-1.902
-0.458,-1.902
-0.453,-1.408
-0.448,-1.408
-0.443,-0.915
-0.438,-1.408
-0.434,-0.915
-0.429,-0.915
-0.424,-0.915
-0.419,-0.915
-0.414,-0.915
-0.41,-0.915
-0.405,-0.915
-0.4,-0.915
-0.395,-0.915
-0.39,-0.421
-0.386,-0.421
-0.381,0.566
-0.376,0.072
-0.371,0.072
-0.366,0.072
-0.362,0.566
-0.357,0.566
-0.352,0.072
-0.342,1.059
-0.338,2.046
-0.333,2.54
-0.328,2.54
-0.318,3.033
-0.313,3.033
-0.309,3.033
-0.304,3.527
-0.299,4.02
-0.294,4.02
-0.289,4.02
-0.285,4.514
-0.28,5.501
-0.275,5.994
-0.27,5.994
-0.265,5.994
-0.261,5.501
-0.251,5.501
-0.246,5.501
-0.241,5.501
-0.237,5.994
-0.232,5.501
-0.227,6.981
-0.222,6.488
-0.217,6.981
-0.213,5.994
-0.203,5.994
-0.198,5.501
-0.193,5.994
-0.189,5.994
-0.184,5.994
-0.179,7.475
-0.174,6.981
-0.169,6.981
-0.165,6.981
-0.16,6.981
-0.155,7.968
-0.15,7.475
-0.145,7.475
-0.141,7.475
-0.136,6.488
-0.131,7.968
-0.126,10.929
-0.121,9.942
-0.116,9.942
-0.112,9.942
-0.107,10.436
-0.102,10.436
-0.097,10.929
-0.092,11.423
-0.088,12.41
-0.083,11.916
-0.078,11.916
-0.068,13.89
-0.064,14.877
-0.059,14.877
-0.054,14.384
-0.044,14.877
-0.04,15.371
-0.035,15.864
-0.03,15.864
-0.025,17.838
-0.02,17.838
-0.016,16.851
-0.011,17.345
-0.006,17.838
-0.001,17.345
0.004,17.838
0.008,17.838
0.013,17.838
0.023,18.332
0.028,20.306
0.032,19.812
0.037,19.812
0.042,19.812
0.047,19.812
0.052,19.812
0.056,19.812
0.061,19.319
0.066,19.319
0.071,19.812
0.076,19.812
0.08,21.786
0.085,21.293
0.09,21.293
0.095,20.799
0.105,20.799
0.109,19.812
0.114,20.306
0.119,20.306
0.124,20.799
0.129,21.786
0.133,22.28
0.138,21.786
0.143,21.293
0.148,21.293
0.153,19.812
0.157,20.799
0.162,20.799
0.167,20.799
0.172,20.799
0.177,20.799
0.181,23.267
0.186,22.773
0.191,23.267
0.196,21.293
0.201,21.293
0.205,21.293
0.21,20.799
0.215,20.799
0.22,20.799
0.225,20.799
0.229,20.306
0.234,21.786
0.239,21.786
0.244,19.812
0.249,21.293
0.258,20.799
0.263,20.306
0.268,20.306
0.273,20.306
0.277,19.812
0.282,21.786
0.287,21.293
0.292,21.293
0.297,20.799
0.306,20.306
0.311,21.293
0.316,21.293
0.321,20.306
0.326,19.812
0.33,19.812
0.335,21.293
0.34,20.799
0.345,20.799
0.35,20.799
0.354,20.306
0.359,20.306
0.364,19.319
0.369,19.812
0.374,19.812
0.378,19.812
0.383,19.812
0.388,21.293
0.393,20.306
0.398,20.799
0.402,20.799
0.407,20.306
0.412,20.799
0.422,20.799
0.426,19.812
0.431,19.812
0.436,20.306
0.446,19.812
0.45,20.306
0.455,19.812
0.46,19.812
0.465,19.812
0.47,19.319
0.474,19.812
0.479,19.812
0.484,19.319
0.489,20.306
0.494,19.812
0.498,20.306
0.503,19.812
0.508,20.306
0.518,19.319
0.523,19.319
0.527,19.812
0.532,19.319
0.537,19.319
0.542,20.306
0.547,19.812
0.551,20.306
0.556,18.332
0.561,19.812
0.566,20.799
0.571,19.812
0.575,19.812
0.58,19.812
0.585,19.812
0.59,21.293
0.595,21.293
0.599,21.293
0.604,20.799
0.614,21.293
0.619,21.786
0.623,21.786
0.628,21.786
0.638,21.786
0.643,23.76
0.647,23.76
0.652,24.747
0.657,25.241
0.662,25.241
0.667,26.228
0.671,26.228
0.676,26.721
0.681,28.695
0.686,27.708
0.691,29.189
0.695,32.15
0.7,32.643
0.705,34.617
0.71,36.592
0.715,37.085
0.72,40.046
0.729,43.994
0.734,46.462
0.739,50.409
0.744,58.305
0.748,66.695
0.744,74.097
0.739,70.149
0.734,62.253
0.729,49.916
0.72,37.085
0.715,32.643
0.71,28.695
0.705,25.241
0.7,22.773
0.695,20.799
0.691,18.332
0.686,17.345
0.681,15.864
0.676,14.384
0.671,12.903
0.667,11.916
0.662,11.423
0.657,10.929
0.647,9.449
0.643,9.449
0.638,8.955
0.633,8.462
0.628,7.968
0.623,7.968
0.619,7.475
0.614,7.475
0.609,7.475
0.604,6.981
0.599,6.981
0.595,6.488
0.59,6.981
0.585,6.488
0.58,6.488
0.575,5.994
0.571,5.994
0.566,5.007
0.561,7.475
0.556,6.981
0.551,6.981
0.547,5.994
0.542,5.994
0.537,5.501
0.527,5.501
0.523,5.501
0.518,5.501
0.513,5.501
0.508,5.501
0.498,5.994
0.494,5.501
0.489,5.501
0.484,5.501
0.479,5.501
0.474,5.007
0.47,5.501
0.465,5.501
0.46,5.501
0.455,5.501
0.45,5.501
0.446,5.501
0.441,5.501
0.436,5.501
0.431,5.501
0.426,5.501
0.422,5.007
0.417,5.007
0.412,5.007
0.402,5.007
0.398,5.007
0.393,5.007
0.388,5.007
0.383,5.007
0.378,5.007
0.374,5.007
0.369,5.007
0.364,5.007
0.359,5.007
0.354,5.007
0.35,5.007
0.345,4.514
0.34,4.514
0.335,4.514
0.33,4.514
0.326,4.514
0.321,4.514
0.316,4.514
0.311,4.514
0.306,4.514
0.302,5.501
0.297,4.514
0.292,5.007
0.282,4.514
0.277,4.514
0.273,4.514
0.268,3.527
0.258,4.02
0.253,4.02
0.249,4.02
0.244,4.02
0.239,4.02
0.234,4.02
0.229,5.007
0.225,4.02
0.22,3.527
0.215,3.527
0.21,3.527
0.205,3.527
0.201,3.527
0.196,3.527
0.191,4.514
0.181,3.527
0.177,3.527
0.172,3.527
0.167,3.033
0.162,3.033
0.157,3.033
0.153,3.033
0.148,3.033
0.143,3.033
0.138,3.033
0.133,2.54
0.129,3.033
0.124,3.033
0.119,3.033
0.114,3.033
0.109,1.059
0.105,2.54
0.1,2.54
0.095,2.54
0.09,2.54
0.085,2.54
0.08,2.54
0.076,2.54
0.071,2.54
0.066,2.046
0.056,2.046
0.052,3.033
0.047,1.553
0.042,2.046
0.037,2.046
0.032,2.046
0.028,2.046
0.023,2.046
0.018,2.046
0.013,1.059
0.008,1.553
0.004,1.553
-0.001,1.059
-0.006,1.059
-0.016,1.059
-0.02,1.059
-0.025,1.059
-0.03,2.046
-0.035,1.059
-0.04,1.059
-0.044,0.072
-0.049,0.072
-0.054,0.566
-0.059,0.072
-0.064,-1.902
-0.068,-0.421
-0.073,0.072
-0.078,-0.421
-0.083,-0.421
-0.088,-1.902
-0.092,-1.408
-0.097,-2.395
-0.102,-1.902
-0.107,-1.902
-0.112,-2.395
-0.116,-2.889
-0.121,-4.863
-0.126,-3.876
-0.136,-5.356
-0.141,-7.824
-0.145,-8.811
-0.15,-9.798
-0.155,-10.784
-0.16,-12.265
-0.165,-13.746
-0.169,-14.733
-0.174,-16.213
-0.184,-19.174
-0.189,-20.161
-0.193,-24.109
-0.198,-26.083
-0.203,-26.083
-0.213,-31.018
-0.217,-30.525
